Time,RT,kW_Tot,kW_RT,kW_CHH,GPM,Precent_CH,RH [%],CH Load
2023-12-17T16:10:00,438.5,358.4,0.817,281.2,1315.4,78.5,72.5,82.9
2023-12-17T16:20:00,457.4,373.3,0.816,296.1,1322.5,79.3,73.3,87.3
2023-12-17T16:30:00,0,78.3,0,1.2,0,1.5,73.8,0
2023-12-17T16:40:00,409.2,348.1,0.851,271.1,1309.4,77.9,74,79.6
2023-12-17T16:50:00,397.2,339.8,0.855,262.5,1305.8,77.3,73.1,77.4
2023-12-17T17:00:00,422.8,343.5,0.812,266.5,1301,77.6,73.6,78.5
2023-12-17T17:10:00,389.2,308.3,0.792,231.2,1297.4,75,75.8,68.1
2023-12-17T17:20:00,391.4,334.8,0.855,257.9,1304.6,77,75.2,76
2023-12-17T17:30:00,409.6,331.6,0.81,254.7,1310.6,76.8,74.1,75.1
2023-12-17T17:40:00,404.5,305.5,0.755,228.4,1311.8,74.7,75.6,67.3
2023-12-17T17:50:00,404.1,299,0.74,221.6,1310.6,74.1,74.3,65.3
2023-12-17T18:00:00,387,308.1,0.796,230.8,1308.2,74.9,75.4,68
2023-12-17T18:10:00,364.5,340.4,0.934,263.6,1346,77.4,76,77.7
2023-12-17T18:20:00,374.7,313.2,0.836,236.8,1322.5,75.6,75.6,69.8
2023-12-17T18:30:00,406.2,301.9,0.743,225,1335.5,74.6,77.8,66.3
2023-12-17T18:40:00,384.6,304,0.79,227.6,1337.8,74.9,74.4,67.1
2023-12-17T18:50:00,400.3,313.5,0.783,237,1334.3,75.6,72.8,69.9
2023-12-17T19:00:00,379.7,321.7,0.847,245,1340.2,76.2,74.3,72.2
2023-12-17T19:10:00,387.1,311.8,0.805,235,1327.2,75.4,73.6,69.3
2023-12-17T19:20:00,360.7,298.9,0.829,222,1332,74.3,73.3,65.4
2023-12-17T19:30:00,390.5,322.8,0.827,246.3,1339,76.3,73.5,72.6
2023-12-17T19:40:00,366,299.4,0.818,222.8,1330.8,74.4,73.2,65.7
2023-12-17T19:50:00,362,291.2,0.804,214.5,1336.7,73.7,72.9,63.2
2023-12-17T20:00:00,327.7,269.7,0.823,193,1333.1,71.5,73.1,56.9
2023-12-17T20:10:00,336.7,274.7,0.816,198,1324.9,72.1,72.4,58.4
2023-12-17T20:20:00,322.2,268.7,0.834,191.6,1333.1,71.3,71.4,56.5
2023-12-17T20:30:00,323.9,281.7,0.87,205.2,1317.8,72.8,72.5,60.2
2023-12-17T20:40:00,327.7,280.1,0.855,203.6,1333.1,72.7,72.4,59.7
2023-12-17T20:50:00,336.1,284.8,0.847,208.1,1322.5,73.1,73,61.3
2023-12-17T21:00:00,337.6,276.3,0.818,199.7,1328.4,72.3,72.1,58.8
2023-12-17T21:10:00,316.9,279.4,0.882,205.1,1334.3,73.4,73.3,60.5
2023-12-17T21:20:00,326.6,275.3,0.843,201.3,1328.4,73.1,75.4,59.3
2023-12-17T21:30:00,321.6,273.2,0.85,199.2,1330.8,72.9,73.1,58.7
2023-12-17T21:40:00,349.9,261.6,0.748,211.4,1333.1,80.8,72.3,62.3
2023-12-17T21:50:00,292.1,239.8,0.821,174.8,1322.5,72.9,73.3,51.5
2023-12-17T22:00:00,317.3,236.2,0.744,162.2,1313,68.7,73.6,47.8
2023-12-17T22:10:00,313,241.9,0.773,168.3,1317.8,69.6,72.6,49.6
2023-12-17T22:20:00,303.3,239.5,0.79,165.9,1323.7,69.3,73.8,48.9
2023-12-17T22:30:00,279,231.7,0.83,158.2,1313,68.3,73.1,46.6
2023-12-17T22:40:00,288.9,256.9,0.889,183.3,1308.2,71.3,72.7,54
2023-12-17T22:50:00,261.2,225.9,0.865,152.6,1305.8,67.6,73.4,45
2023-12-17T23:00:00,257.4,221,0.859,147.8,1314.2,66.9,74.3,43.5
2023-12-17T23:10:00,254.3,218.5,0.859,146.3,1298.6,66.9,73.3,43.1
2023-12-17T23:20:00,266.4,234.9,0.882,162.8,1304.6,69.3,72.2,48
2023-12-17T23:30:00,243.3,222.8,0.916,150.4,1297.4,67.5,72.4,44.3
2023-12-17T23:40:00,238.3,219.6,0.921,147.3,1299.8,67.1,73.6,43.4
2023-12-17T23:50:00,220.8,219.9,0.996,147.7,1292.5,67.2,72.9,43.5
2023-12-18T00:00:00,227.5,202.7,0.891,130.4,1299.8,64.3,74.3,38.4
2023-12-18T00:10:00,211.6,207.9,0.982,134.2,1302.2,64.5,74.1,39.5
2023-12-18T00:20:00,200.6,198.9,0.992,125.6,1301,63.2,73.8,36.7
2023-12-18T00:30:00,206,199.8,0.97,126.4,1301,63.3,73.1,36.9
2023-12-18T00:40:00,216.6,202.5,0.935,128.8,1299.8,63.6,72.8,37.7
2023-12-18T00:50:00,210.4,200.2,0.951,127,1295,63.4,73.5,37.4
2023-12-18T01:00:00,210.6,200.8,0.953,127.3,1296.2,63.4,75,37.5
2023-12-18T01:10:00,200.4,192.3,0.959,121.1,1299.8,63,75.1,35.7
2023-12-18T01:20:00,199.1,195.6,0.983,124.7,1291.3,63.7,75.2,36.7
2023-12-18T01:30:00,210.4,197.2,0.937,126.1,1295,63.9,75.4,37.1
2023-12-18T01:40:00,199.3,196.3,0.985,125,1292.5,63.7,75.1,36.8
2023-12-18T01:50:00,210,188.8,0.899,117.5,1292.5,62.2,75,34.6
2023-12-18T02:00:00,198.1,190.1,0.959,119.3,1285.2,62.8,74.7,35.1
2023-12-18T02:10:00,192.4,189,0.982,117.8,1282.8,62.3,74.1,34.7
2023-12-18T02:20:00,196.3,201.7,1.028,130.7,1273,64.8,73.6,38.5
2023-12-18T02:30:00,190.9,199.3,1.044,128.3,1273,64.4,73.7,37.8
2023-12-18T02:40:00,186.7,199.2,1.067,128.2,1280.4,64.4,73.7,37.8
2023-12-18T02:50:00,192.2,199.9,1.04,128.9,1281.6,64.5,73.7,38
2023-12-18T03:00:00,190.9,197.6,1.035,126.8,1273,64.2,73.4,37.4
2023-12-18T03:10:00,192.6,199.8,1.037,128.8,1284,64.5,73.2,37.9
2023-12-18T03:20:00,197.8,191.9,0.97,120.7,1282.8,62.9,73.1,35.5
2023-12-18T03:30:00,196.8,193.8,0.984,122.7,1276.7,63.3,72.4,36.1
2023-12-18T03:40:00,187.1,193,1.032,122,1282.8,63.2,72.8,35.9
2023-12-18T03:50:00,203.5,192.9,0.948,122.1,1285.2,63.3,73,35.7
2023-12-18T04:00:00,213.8,190.7,0.892,119.7,1282.8,62.8,73.5,35
2023-12-18T04:10:00,208.7,193.7,0.928,122.6,1284,63.3,74.1,36.1
2023-12-18T04:20:00,212.4,192.2,0.905,121.3,1274.2,63.1,74.9,35.7
2023-12-18T04:30:00,202.5,190.5,0.941,119.6,1279.1,62.8,75.7,35.2
2023-12-18T04:40:00,193.2,193.1,1,122.4,1287.7,63.4,76.5,36
2023-12-18T04:50:00,209.1,192.4,0.921,121.3,1286.5,63,76.6,35.7
2023-12-18T05:00:00,207.7,195,0.939,123.8,1277.9,63.5,76.6,36.5
2023-12-18T05:10:00,273.5,224.5,0.821,153.2,1313,68.3,77.1,45.1
2023-12-18T05:20:00,266.1,226.4,0.851,154.8,1303.4,68.4,77,45.6
2023-12-18T05:30:00,273.3,221.4,0.81,150,1311.8,67.7,77,44.2
2023-12-18T05:40:00,300.3,213.8,0.712,142.6,1310.6,66.7,76.9,42
2023-12-18T05:50:00,282.7,224.7,0.795,153.5,1304.6,68.3,76.5,45.2
2023-12-18T06:00:00,293.5,231.8,0.79,160.9,1304.6,69.4,76.4,47.4
2023-12-18T06:10:00,311.6,232.1,0.745,161.2,1311.8,69.5,75.8,47.5
2023-12-18T06:20:00,313.8,262.8,0.837,191.5,1321.3,72.9,75.9,56.2
2023-12-18T06:30:00,295.7,246.7,0.834,175.5,1314.2,71.1,76,51.4
2023-12-18T06:40:00,314.4,247.2,0.786,176.2,1323.7,71.3,75.8,51.9
2023-12-18T06:50:00,302.5,248.8,0.822,177.8,1320.1,71.5,76,52.4
2023-12-18T07:00:00,307.2,239.2,0.779,168.2,1316.6,70.3,76.5,49.6
2023-12-18T07:10:00,354.9,265.4,0.748,190,1330.8,71.6,77.2,56
2023-12-18T07:20:00,340.7,281,0.825,205.7,1318.9,73.2,76.8,60.6
2023-12-18T07:30:00,331.8,278.1,0.838,202.7,1327.2,72.9,78.7,59.7
2023-12-18T07:40:00,333,278.5,0.836,203.2,1332,72.9,78.1,59.9
2023-12-18T07:50:00,366.6,290.6,0.793,214.9,1333.1,74,73.9,63.4
2023-12-18T08:00:00,372.5,288.6,0.775,213.1,1334.3,73.9,74,62.8
2023-12-18T08:10:00,369.9,289.8,0.784,213.5,1324.9,73.7,74.2,62.9
2023-12-18T08:20:00,358.5,281.2,0.784,204.6,1323.7,72.8,77.2,60.3
2023-12-18T08:30:00,359.1,282.5,0.787,206.1,1326.1,73,77,60.7
2023-12-18T08:40:00,352.7,290.1,0.823,213.5,1322.5,73.6,77,62.9
2023-12-18T08:50:00,337.6,276.5,0.819,200.3,1328.4,72.4,77.3,59
2023-12-18T09:00:00,341.6,278.7,0.816,203,1322.5,72.8,78.3,59.8
2023-12-18T09:10:00,349,279.6,0.801,204,1329.6,72.9,79.1,60.1
2023-12-18T09:20:00,352.4,283,0.803,207.2,1321.3,73.2,77.8,61.1
2023-12-18T09:30:00,383.9,286.5,0.746,210.5,1335.5,73.5,77.8,62
2023-12-18T09:40:00,359.8,305.5,0.849,230.1,1328.4,75.3,79,67.9
2023-12-18T09:50:00,387.5,309.6,0.799,233.7,1328.4,75.5,77.7,68.9
2023-12-18T10:00:00,372.2,304.9,0.819,228.5,1333.1,74.9,77.4,67.3
2023-12-18T10:10:00,418.1,321.7,0.769,243.8,1337.8,75.8,78.2,71.9
2023-12-18T10:20:00,417,313.5,0.752,235.5,1334.3,75.1,78.4,69.4
2023-12-18T10:30:00,395.8,306.8,0.775,229.1,1337.8,74.7,78.6,67.5
2023-12-18T10:40:00,434.8,356,0.819,278,1337.8,78.1,78.7,82
2023-12-18T10:50:00,396.8,313.2,0.789,234.9,1341.3,75,76.3,69.3
2023-12-18T11:00:00,421.7,339.4,0.805,261.1,1349.5,76.9,76.9,77
2023-12-18T11:10:00,406.3,305.9,0.753,230.2,1317.8,75.3,76.7,67.8
2023-12-18T11:20:00,381.2,308,0.808,232.5,1307,75.5,77.1,68.5
2023-12-18T11:30:00,0,75.8,0,0.2,0,0.2,75.6,0
2023-12-18T11:40:00,400.1,331.3,0.828,255.8,1315.4,77.2,75,75.4
2023-12-18T11:50:00,401.9,336.1,0.836,260.6,1321.3,77.5,74.5,76.8
2023-12-18T12:00:00,384.7,318.1,0.827,242.6,1318.9,76.2,75.1,71.5
2023-12-18T12:10:00,393.7,345.4,0.877,269.1,1330.8,77.9,73.9,79.3
2023-12-18T12:20:00,371.7,310.8,0.836,234.5,1311.8,75.5,74.9,69.1
2023-12-18T12:30:00,395,311.5,0.789,234.9,1316.6,75.4,73.4,69.3
2023-12-18T12:40:00,381.2,309.9,0.813,233.5,1326.1,75.3,72.2,68.8
2023-12-18T12:50:00,382.3,314.8,0.824,237.9,1310.6,75.6,70.5,70.1
2023-12-18T13:00:00,379.5,313.1,0.825,236.4,1320.1,75.5,69.1,69.7
2023-12-18T13:10:00,397.5,329.2,0.828,252.5,1324.9,76.7,69.6,74.1
2023-12-18T13:20:00,380.9,311.3,0.817,234.7,1305.8,75.4,67.9,68.9
2023-12-18T13:30:00,383.7,313.6,0.817,236.9,1315.4,75.5,69.8,69.8
2023-12-18T13:40:00,400.1,340.3,0.851,264,1315.4,77.6,68.7,77.8
2023-12-18T13:50:00,407.3,309.7,0.76,233.1,1303.4,75.3,67,68.7
2023-12-18T14:00:00,393.9,325.7,0.827,249.3,1313,76.5,67.9,73.5
2023-12-18T14:10:00,369.6,307.4,0.832,231,1304.6,75.2,68.4,68.1
2023-12-18T14:20:00,429,351.8,0.82,275.2,1320.1,78.2,67.3,81.1
2023-12-18T14:30:00,411.8,318.2,0.773,241.9,1317.8,76,67.5,71.3
2023-12-18T14:40:00,0,77,0,0.2,0,0.2,65.9,0
2023-12-18T14:50:00,417.3,319.2,0.765,242.6,1317.8,76,64.3,71.5
2023-12-18T15:00:00,415.4,325.3,0.783,248.5,1311.8,76.4,66.2,73.3
2023-12-18T15:10:00,418.9,350.2,0.836,273.8,1305.8,78.2,64.7,80.7
2023-12-18T15:20:00,388.4,314.2,0.809,237.6,1313,75.6,65.8,70
2023-12-18T15:30:00,383.7,308.9,0.805,232.3,1315.4,75.2,66.3,68.5
2023-12-18T15:40:00,422,352.9,0.836,276,1315.4,78.2,67.1,81.3
2023-12-18T15:50:00,418.2,358.2,0.857,281.5,1303.4,78.6,65.8,83
2023-12-18T16:00:00,404.8,349.3,0.863,272.7,1313,78.1,67.6,80.4
2023-12-18T16:10:00,431.8,356.1,0.825,279.4,1311.8,78.5,66.2,82.4
2023-12-18T16:20:00,403.7,314.3,0.779,237.5,1309.4,75.6,65.5,70
2023-12-18T16:30:00,409.2,356.2,0.871,279.4,1309.4,78.4,63.6,82.4
2023-12-18T16:40:00,412.2,340.9,0.827,264.5,1318.9,77.6,63.8,77.7
2023-12-18T16:50:00,425.9,345.8,0.812,269.3,1310.6,77.9,64.8,79.1
2023-12-18T17:00:00,425.9,361.2,0.848,284.3,1310.6,78.7,64.1,83.8
2023-12-18T17:10:00,416.9,343.2,0.823,266.6,1316.6,77.7,66.3,78.6
2023-12-18T17:20:00,381.6,303.8,0.796,227.5,1308.2,74.9,68.1,67.1
2023-12-18T17:30:00,383.3,305.7,0.798,229.2,1314.2,75,64.7,67.6
2023-12-18T17:40:00,378.9,306.8,0.81,230.5,1317.8,75.1,64.3,67.9
2023-12-18T17:50:00,376.5,322,0.855,245.5,1309.4,76.3,65.7,72.4
2023-12-18T18:00:00,385.2,304.7,0.791,228,1302.2,74.8,65.9,67.2
2023-12-18T18:10:00,372.2,309.3,0.831,233.8,1333.1,75.6,66.4,68.9
2023-12-18T18:20:00,379.7,318.4,0.838,242.7,1340.2,76.2,66.7,71.5
2023-12-18T18:30:00,372.2,323.7,0.87,248,1333.1,76.6,66.7,73.1
2023-12-18T18:40:00,354.2,289.1,0.816,213,1328.4,73.7,65.5,62.8
2023-12-18T18:50:00,352.4,309.7,0.879,233.8,1342.5,75.5,66.7,68.9
2023-12-18T19:00:00,339.1,286.5,0.845,210.4,1334.3,73.4,65,62
2023-12-18T19:10:00,341.8,284.2,0.831,208.3,1344.8,73.3,67.2,61.4
2023-12-18T19:20:00,344.1,291.4,0.847,214.9,1332,73.8,66.7,63.3
2023-12-18T19:40:00,351.2,282.9,0.806,207.3,1337.8,73.3,68.8,61.1
2023-12-18T19:50:00,329.7,286.9,0.87,210.7,1341.3,73.4,68.8,62.1
2023-12-18T20:00:00,339.1,285.5,0.842,210.1,1334.3,73.6,65.4,61.9
2023-12-18T20:10:00,333.6,274.6,0.823,198.9,1334.3,72.4,64.2,58.3
2023-12-18T20:20:00,308.6,262.4,0.85,186.3,1322.5,71,62.5,54.6
2023-12-18T20:30:00,327.1,290.1,0.887,213.8,1330.8,73.7,63.2,63
2023-12-18T20:40:00,329.2,278,0.845,202.3,1339,72.8,63.4,59.6
2023-12-18T20:50:00,331.5,265.1,0.8,189,1326.1,71.3,63.5,55.7
2023-12-18T21:00:00,332.4,277.5,0.835,201.4,1329.6,72.6,65,59.4
2023-12-18T21:10:00,328,279.8,0.853,206.1,1334.3,73.6,65.4,60.7
2023-12-18T21:20:00,327.7,286.5,0.874,212.8,1333.1,74.3,64.2,62.7
2023-12-18T21:30:00,329.2,284.7,0.865,211.3,1339,74.2,64.1,62.3
2023-12-18T21:40:00,334.7,287.6,0.859,213.9,1339,74.4,65.1,63.1
2023-12-18T21:50:00,310.5,285.4,0.919,212.2,1330.8,74.3,64.2,62.5
2023-12-18T22:00:00,336.5,276.5,0.822,203.3,1346,73.5,63.2,59.9
2023-12-18T22:10:00,302.3,269.7,0.892,197.3,1318.9,73.2,63.4,58.2
2023-12-18T22:20:00,280,239.3,0.855,166.4,1317.8,69.5,63.8,49
2023-12-18T22:30:00,258.3,222.1,0.86,149.5,1318.9,67.3,64.1,44
2023-12-18T22:40:00,256.7,230.5,0.898,157.8,1310.6,68.5,64.3,46.5
2023-12-18T22:50:00,275.8,231.4,0.839,158.4,1323.7,68.5,64.4,46.7
2023-12-18T23:00:00,264.3,229.9,0.87,156.9,1321.3,68.2,66.6,46.2
2023-12-18T23:10:00,281.3,222,0.789,150.3,1323.7,67.7,65.8,44.3
2023-12-18T23:20:00,242,213,0.88,140.9,1320.1,66.2,66.3,41.2
2023-12-18T23:30:00,227.1,217.4,0.957,145.5,1329.6,66.9,66.2,42.6
2023-12-18T23:40:00,223.9,208.1,0.929,136.6,1310.6,65.7,68.7,40.3
2023-12-18T23:50:00,224.3,211.9,0.945,140.1,1313,66.1,68.6,41.3
2023-12-19T00:00:00,206.8,213.9,1.035,142.1,1305.8,66.4,68.7,41.9
2023-12-19T00:10:00,239.4,200.2,0.836,127.5,1305.8,63.7,68.8,37.6
2023-12-19T00:20:00,234,198.3,0.848,125.3,1305.8,63.2,68.6,36.9
2023-12-19T00:30:00,223.7,201.8,0.902,128.8,1309.4,63.8,68.5,38
2023-12-19T00:40:00,218,212.8,0.976,140.1,1308.2,65.8,68.5,41.3
2023-12-19T00:50:00,223.9,201.6,0.9,128.8,1310.6,63.9,68.3,37.9
2023-12-19T01:00:00,228.7,193.4,0.845,120.3,1307,62.2,68.7,35.4
2023-12-19T01:10:00,216.6,194.8,0.899,123.9,1299.8,63.6,69,36.5
2023-12-19T01:20:00,0,71.1,0,0.2,0,0.3,69,0
2023-12-19T01:30:00,229.8,194.5,0.847,123.8,1313,63.7,69.5,36.5
2023-12-19T01:40:00,217.6,214.4,0.985,143.6,1305.8,67,68.8,42.3
2023-12-19T01:50:00,212.2,195.5,0.921,124.9,1305.8,63.9,69.5,36.8
2023-12-19T02:00:00,210.2,188.9,0.899,118.3,1293.8,62.6,68.9,34.8
2023-12-19T02:10:00,203.1,184.6,0.909,114,1282.8,61.8,67.5,33.6
2023-12-19T02:20:00,194.1,187.8,0.968,117.4,1293.8,62.5,68.4,34.6
2023-12-19T02:30:00,192.8,201.1,1.043,130.2,1285.2,64.8,68.2,38.4
2023-12-19T02:40:00,225.1,205.5,0.913,134.7,1317.8,65.6,68.8,39.4
2023-12-19T02:50:00,223.7,207.8,0.929,137.2,1309.4,66,67.6,40.1
2023-12-19T03:00:00,216.4,205.2,0.948,134.6,1298.6,65.6,68.2,39.6
2023-12-19T03:10:00,228.1,207.4,0.909,136.8,1303.4,66,65.4,40.3
2023-12-19T03:20:00,218.6,195.8,0.896,124.9,1311.8,63.8,64.4,36.8
2023-12-19T03:30:00,213.7,189.1,0.885,118.3,1315.4,62.5,64.3,34.8
2023-12-19T03:40:00,213,190.1,0.893,119.4,1310.6,62.8,64.2,35.1
2023-12-19T03:50:00,214.7,201.7,0.94,130.9,1321.3,64.9,64.3,38.5
2023-12-19T04:00:00,220,190,0.864,119.5,1320.1,62.9,64.3,35.2
2023-12-19T04:10:00,224.9,195.6,0.87,124.7,1316.6,63.7,64.4,36.7
2023-12-19T04:20:00,212,199.1,0.939,128.3,1304.6,64.5,64.6,37.8
2023-12-19T04:30:00,214.8,227,1.057,156.3,1288.9,68.8,64.7,46
2023-12-19T04:40:00,210.6,180.9,0.859,110.1,1296.2,60.9,64.6,32.4
2023-12-19T04:50:00,201.4,166.1,0.825,95.5,1271.8,57.5,64.8,28.1
2023-12-19T05:00:00,196.2,224.1,1.142,153.5,1308.2,68.5,64.9,45.2
2023-12-19T05:10:00,232.5,195.8,0.842,125.4,1328.4,64,64.8,36.9
2023-12-19T05:20:00,258.5,239.9,0.928,169.4,1320.1,70.6,65.1,49.9
2023-12-19T05:30:00,262.8,217.9,0.829,146.8,1314.2,67.4,65.2,43.3
2023-12-19T05:40:00,279.5,225.3,0.806,154.5,1315.4,68.6,65.4,45.5
2023-12-19T05:50:00,264.3,224.1,0.848,153.5,1321.3,68.5,66.4,44.9
2023-12-19T06:00:00,270.5,220.8,0.816,149.9,1324.9,67.9,67.2,43.9
2023-12-19T06:10:00,290.7,215.8,0.742,145,1316.6,67.2,67.1,42.7
2023-12-19T06:20:00,277.2,207.4,0.748,136.3,1330.8,65.7,66.5,40.1
2023-12-19T06:30:00,265.7,204.7,0.77,133.9,1328.4,65.4,66.1,39.4
2023-12-19T06:40:00,286.3,227.2,0.794,156,1321.3,68.7,65.9,46
2023-12-19T06:50:00,280.3,216.5,0.772,145.6,1318.9,67.2,65.4,42.9
2023-12-19T07:00:00,277.7,213.1,0.767,142.2,1333.1,66.7,64.2,41.9
2023-12-19T07:10:00,288.8,228.6,0.791,153.5,1333.1,67.2,63.6,45.2
2023-12-19T07:20:00,276.8,231.7,0.837,156.7,1328.4,67.6,63.5,46.2
2023-12-19T07:30:00,299.4,219.3,0.733,144.4,1330.8,65.8,63.9,42.5
2023-12-19T07:40:00,294.9,231.1,0.784,155.8,1335.5,67.4,64.6,45.9
2023-12-19T07:50:00,310.8,235.6,0.758,160.4,1332,68.1,64.2,47.3
2023-12-19T08:00:00,306.6,243.6,0.794,168.5,1337.8,69.2,64.1,49.4
2023-12-19T08:10:00,336.4,264.5,0.786,188.4,1323.7,71.2,63.7,55.2
2023-12-19T08:20:00,323,253.7,0.785,177.1,1336.7,69.8,63.6,52.2
2023-12-19T08:30:00,323,256.5,0.794,180.7,1336.7,70.5,63.5,53.2
2023-12-19T08:40:00,328.9,258.6,0.786,182.5,1337.8,70.6,64,53.8
2023-12-19T08:50:00,346.2,271.3,0.784,195.1,1340.2,71.9,64.7,57.5
2023-12-19T09:00:00,328.6,256.5,0.781,180.7,1336.7,70.4,65.4,53.3
2023-12-19T09:10:00,350.6,286.8,0.818,211,1335.5,73.6,64.4,62.2
2023-12-19T09:20:00,331.8,280.5,0.845,204.6,1327.2,73,65.5,60.3
2023-12-19T09:30:00,345.3,267.6,0.775,191.5,1336.7,71.6,64.4,56.4
2023-12-19T09:40:00,333.9,284,0.851,207.8,1335.5,73.2,64.9,61.2
2023-12-19T09:50:00,358.6,269.8,0.752,193.8,1344.8,71.8,65.5,57.1
2023-12-19T10:00:00,366.9,288.6,0.786,212.5,1334.3,73.6,64.1,62.6
2023-12-19T10:10:00,367.6,303,0.824,224.7,1336.7,74.2,64.4,66.2
2023-12-19T10:20:00,371.8,304.6,0.819,226.5,1332,74.4,65.4,66.8
2023-12-19T10:30:00,372.5,318.2,0.854,240,1334.3,75.4,65.2,70.7
2023-12-19T10:40:00,370.5,298.2,0.805,219.8,1347.2,73.7,64.7,64.8
2023-12-19T10:50:00,385,305.4,0.793,227.1,1339,74.4,65.5,66.9
2023-12-19T11:00:00,385,299.8,0.779,221.6,1339,73.9,66.1,65.3
2023-12-19T11:10:00,367.2,289.1,0.787,213.4,1315.4,73.8,63.9,62.6
2023-12-19T11:20:00,389.8,315.1,0.808,239.5,1317.8,76,64.3,70.3
2023-12-19T11:30:00,383,313.8,0.819,238.5,1313,76,61.9,70.3
2023-12-19T11:40:00,379.9,315,0.829,239.6,1321.3,76.1,63.6,70.6
2023-12-19T11:50:00,371,309.7,0.835,234.1,1309.4,75.6,63,69
2023-12-19T12:00:00,389.1,324,0.833,248.8,1315.4,76.8,63.1,73.3
2023-12-19T12:10:00,358.8,286.2,0.798,209.6,1304.6,73.2,63.5,61.8
2023-12-19T12:20:00,363,281.6,0.776,205.3,1320.1,72.9,65.1,60.5
2023-12-19T12:30:00,372,321.6,0.864,245.2,1313,76.3,67.8,72.3
2023-12-19T12:40:00,352,293,0.832,216.4,1299.8,73.9,66.5,63.8
2023-12-19T12:50:00,378.2,319.4,0.845,243.1,1315.4,76.1,66.2,71.7
2023-12-19T13:00:00,375,307.4,0.82,231,1323.7,75.1,66.3,68.1
2023-12-19T13:10:00,383.7,328.7,0.857,252.4,1315.4,76.8,68.9,74.4
2023-12-19T13:20:00,400.1,330.6,0.826,253.9,1315.4,76.8,66.6,74.8
2023-12-19T13:30:00,368.2,304.9,0.828,228.9,1318.9,75.1,66.5,67.5
2023-12-19T13:40:00,373.7,306.8,0.821,230.3,1318.9,75.1,68.5,67.9
2023-12-19T13:50:00,374.7,311.6,0.832,235,1322.5,75.4,69.4,69.3
2023-12-19T14:00:00,372.7,303.9,0.815,227.7,1315.4,74.9,69.1,67.1
2023-12-19T14:10:00,411.1,312.2,0.76,236,1315.4,75.6,67.7,69.6
2023-12-19T14:20:00,411.1,345.5,0.841,269.3,1315.4,77.9,68.5,79.1
2023-12-19T14:30:00,409.2,352.2,0.861,275.8,1309.4,78.3,68,81
2023-12-19T14:40:00,419.7,349.2,0.832,272.8,1308.2,78.1,66.5,80.1
2023-12-19T14:50:00,378.9,340.4,0.898,263.6,1317.8,77.5,67.8,77.7
2023-12-19T15:00:00,398.6,328.3,0.824,251.7,1310.6,76.7,68.2,74.2
2023-12-19T15:10:00,388.8,312.9,0.805,236.3,1314.2,75.5,69.7,69.7
2023-12-19T15:20:00,421.6,356.5,0.846,279.8,1314.2,78.5,70.8,82.5
2023-12-19T15:30:00,376.5,305.5,0.812,228.7,1309.4,74.9,70.4,67.4
2023-12-19T15:40:00,390.2,305.9,0.784,229.3,1318.9,75,71.3,67.6
2023-12-19T15:50:00,399.4,320,0.801,243.4,1313,76.1,70.9,71.7
2023-12-19T16:00:00,392.5,322.2,0.821,245.7,1308.2,76.3,69,72.4
2023-12-19T16:10:00,0,76.9,0,0.2,0,0.2,69.9,0
2023-12-19T16:20:00,382.3,308.6,0.807,232.1,1310.6,75.2,70.2,68.4
2023-12-19T16:30:00,389.1,325.7,0.837,248.8,1315.4,76.4,71,73.3
2023-12-19T16:40:00,379.2,314.6,0.83,238,1318.9,75.6,68.9,70.1
2023-12-19T16:50:00,384.3,312.1,0.812,235.3,1317.8,75.4,69.8,69.4
2023-12-19T17:00:00,390.2,317.9,0.815,241.1,1318.9,75.9,67.3,71.1
2023-12-19T17:10:00,383.7,328.6,0.857,251.8,1315.4,76.6,69.8,74.2
2023-12-19T17:20:00,394.6,313.7,0.795,236.8,1315.4,75.5,69.7,69.8
2023-12-19T17:30:00,365.5,310.1,0.848,233.5,1309.4,75.3,70.1,68.8
2023-12-19T17:40:00,344.3,290.1,0.842,213.6,1311.8,73.6,67.7,63
2023-12-19T17:50:00,367.5,320.4,0.872,243.7,1316.6,76.1,66.8,71.5
2023-12-19T18:00:00,342.8,291.6,0.851,215,1305.8,73.7,66.7,63.1
2023-12-19T18:10:00,379.7,318.4,0.839,242.5,1340.2,76.1,67.3,71.5
2023-12-19T18:20:00,363.3,296.5,0.816,220.5,1341.3,74.4,64.7,65
2023-12-19T18:30:00,345.3,285.8,0.828,209.3,1336.7,73.2,65,61.7
2023-12-19T18:40:00,372.8,310.8,0.834,234.7,1335.5,75.5,65.9,69.2
2023-12-19T18:50:00,386,312,0.808,235.8,1342.5,75.6,66.1,69.5
2023-12-19T19:00:00,383.9,317.8,0.828,241.8,1335.5,76.1,64.3,71.3
2023-12-19T19:10:00,345.9,296.1,0.856,220.1,1339,74.3,63.3,64.9
2023-12-19T19:20:00,345.3,289,0.837,212.6,1336.7,73.6,64.3,62.6
2023-12-19T19:30:00,345,302.7,0.877,226.5,1335.5,74.8,62.8,66.7
2023-12-19T19:40:00,363,304.7,0.84,228.5,1340.2,75,63.5,67.4
2023-12-19T19:50:00,344.4,297.2,0.863,220.9,1333.1,74.3,65.8,65.1
2023-12-19T20:00:00,337.6,298.5,0.884,222.6,1328.4,74.6,65.6,65.6
2023-12-19T20:10:00,333.3,275.7,0.827,199.6,1333.1,72.4,66.6,58.8
2023-12-19T20:20:00,316.3,261.1,0.825,184.8,1332,70.8,67,54.5
